C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/11/2017,20:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,00:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,04:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,08:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,12:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,16:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/12/2017,20:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,00:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,04:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,08:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,12:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,16:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/13/2017,20:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,00:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,04:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,08:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,12:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,16:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/14/2017,20:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,00:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,04:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,08:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,12:00:00,REGULAR,0000000439,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,16:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/15/2017,20:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,00:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,04:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,08:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,12:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,16:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-00,NECK RD,BQ,BMT,06/16/2017,20:00:00,REGULAR,0000000440,0000000000                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/10/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/11/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/12/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/13/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/14/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/15/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,00:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,04:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,08:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,12:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,16:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-05-01,NECK RD,BQ,BMT,06/16/2017,20:00:00,REGULAR,0100663296,0000000238                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,00:00:00,REGULAR,0067481028,0016803964                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,04:00:00,REGULAR,0067481034,0016803966                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,08:00:00,REGULAR,0067481241,0016803967                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,12:00:00,REGULAR,0067481510,0016803974                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,16:00:00,REGULAR,0067481684,0016803985                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/10/2017,20:00:00,REGULAR,0067481816,0016804000                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,00:00:00,REGULAR,0067481882,0016804014                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,04:00:00,REGULAR,0067481889,0016804015                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,08:00:00,REGULAR,0067482004,0016804019                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,12:00:00,REGULAR,0067482267,0016804045                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,16:00:00,REGULAR,0067482397,0016804070                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/11/2017,20:00:00,REGULAR,0067482506,0016804103                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,00:00:00,REGULAR,0067482555,0016804116                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,04:00:00,REGULAR,0067482561,0016804117                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,08:00:00,REGULAR,0067483199,0016804119                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,12:00:00,REGULAR,0067483802,0016804137                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,16:00:00,REGULAR,0067483959,0016804163                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/12/2017,20:00:00,REGULAR,0067484119,0016804206                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,00:00:00,REGULAR,0067484178,0016804219                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,04:00:00,REGULAR,0067484187,0016804221                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,08:00:00,REGULAR,0067484877,0016804221                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,12:00:00,REGULAR,0067485519,0016804232                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,16:00:00,REGULAR,0067485686,0016804266                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/13/2017,20:00:00,REGULAR,0067485868,0016804319                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/14/2017,00:00:00,REGULAR,0067485923,0016804337                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/14/2017,04:00:00,REGULAR,0067485927,0016804338                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/14/2017,08:00:00,REGULAR,0067486552,0016804338                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/14/2017,12:00:00,REGULAR,0067487124,0016804345                                               
B026,R230,00-06-00,NECK RD,BQ,BMT,06/14/2017,16:00:00,REGULAR,0067487328,0016804373                                               
